token_address,chain,token_name,howmany_suspicious_urls,howmany_suspicious_addresses,howmany_warnings
0xebaffc2d2ea7c66fb848c48124b753f93a0a90ec,bsc,ASIA COIN,4,0,0
0xebb66a88cedd12bfe3a289df6dfee377f2963f12,eth,Oscar,4,0,0
0xec12ba5ac0f259e9ac6fc9a3bc23a76ad2fde5d9,eth,HugeWin,20,0,0
0xeca41281c24451168a37211f0bc2b8645af45092,bsc,TokenPocket Token,3,0,0
0xeca88125a5adbe82614ffc12d0db554e2e2867c8,bsc,Venus USDC,1,0,0
0xeceb87cf00dcbf2d4e2880223743ff087a995ad9,bsc,NUM Token [via ChainPort.io],5,0,0
0xed00fc7d48b57b81fe65d1ce71c0985e4cf442cb,bsc,Chirpley Token,14,0,0
0xed0439eacf4c4965ae4613d77a5c2efe10e5f183,eth,shroom.finance,8,0,0
0xed28a457a5a76596ac48d87c0f577020f6ea1c4c,bsc,pTokens BTC,5,0,0
0xed4e879087ebd0e8a77d66870012b5e0dffd0fa4,eth,AstroPepeX,2,0,0
0xed8c8aa8299c10f067496bb66f8cc7fb338a3405,bsc,Prosper,8,0,0
0xedc3be0080f65c628964f44ba3f2b6057e60f8dc,eth,DASH,5,0,0
0xedd52d44de950ccc3b2e6abdf0da8e99bb0ec480,bsc,CRAZY TIGER,0,0,0
0xee7e8c85956d32c64bafdcded3f43b3c39b1ce2f,bsc,WEB4 AI,7,0,0
0xee81ca267b8357ba30049d679027ebf65fcf7458,bsc,VOPO,4,0,0
0xee9801669c6138e84bd50deb500827b776777d28,bsc,O3 Swap Token,8,0,0
0xeeb4d8400aeefafc1b2953e0094134a887c76bd8,eth,Avail,20,0,0
0xeee352f77f28d31601eb20d3de09d7729ca2dc79,bsc,AUSTIN Token,1,0,0
0xeeeeeb57642040be42185f49c52f7e9b38f8eeee,bsc,Elk,18,0,0
0xef53462838000184f35f7d991452e5f25110b207,eth,Knit Finance,3,0,0
0xef8e456967122db4c3c160314bde8d2602ad6199,eth,Wagmi Coin,2,0,0
0xf02c2dc9b3cb7f1ba21ccd82dff4ebc92da8996f,eth,TensorScan AI,6,0,0
0xf0a949b935e367a94cdfe0f2a54892c2bc7b2131,eth,Affine ultraETHs 2.0,6,0,0
0xf0dcf7ac48f8c745f2920d03dff83f879b80d438,bsc,Gami Token,18,0,0
0xf16e81dce15b08f326220742020379b855b87df9,bsc,IceToken,4,0,0
0xf1f508c7c9f0d1b15a76fba564eef2d956220cf7,eth,Pepedex,8,0,0
0xf1f955016ecbcd7321c7266bccfb96c68ea5e49b,eth,Rally,8,0,0
0xf21768ccbc73ea5b6fd3c687208a7c2def2d966e,bsc,Reef.finance,11,0,0
0xf218184af829cf2b0019f8e6f0b2423498a36983,bsc,MATH Token,7,0,0
0xf293d23bf2cdc05411ca0eddd588eb1977e8dcd4,eth,Sylo,0,0,0
0xf2a22b900dde3ba18ec2aef67d4c8c1a0dab6aac,eth,Monkeys,3,0,0
0xf2b688b2201979d44fdf18d1d8c641305cf560ba,bsc,Devomon,3,0,0
0xf2c88757f8d03634671208935974b60a2a28bdb3,bsc,MyShell Token,27,0,0
0xf2dfdbe1ea71bbdcb5a4662a16dbf5e487be3ebe,eth,DeCloud,4,0,0
0xf307910a4c7bbc79691fd374889b36d8531b08e3,bsc,Ankr,3,0,0
0xf38deb975d9a34bc2b8f678de0c1d53692363851,eth,Metabrawl,4,0,0
0xf39e4b21c84e737df08e2c3b32541d856f508e48,bsc,Yooldo Games,24,0,0
0xf3e07812ebc8604fddb0aa35ff79a03f48f48948,bsc,JournArt,2,0,0
0xf3e66b03d098d0482be9cb3d6999787231a93ed9,eth,PromptIDE,4,0,0
0xf3f3d7f713df0447e9595d9b830a5f00297070e4,bsc,MOTHEREARTH,3,0,0
0xf411903cbc70a74d22900a5de66a2dda66507255,eth,VERA,14,0,0
0xf4172630a656a47ece8616e75791290446fa41a0,eth,PEPPA,2,0,0
0xf418588522d5dd018b425e472991e52ebbeeeeee,eth,Ethereum Push Notification Service,2,0,0
0xf4c0efc13ea4221ad8278fb53727015471dce938,eth,SP500,3,0,0
0xf4d861575ecc9493420a3f5a14f85b13f0b50eb3,eth,Fractal Protocol Token,10,0,0
0xf4ed363144981d3a65f42e7d0dc54ff9eef559a1,bsc,FaraCrystal,7,0,0
0xf508fcd89b8bd15579dc79a6827cb4686a3592c8,bsc,Venus ETH,1,0,0
0xf57e7e7c23978c3caec3c3548e3d615c346e79ff,eth,Immutable X,5,0,0
0xf59c6767dfb5aa9e908cb8d1831d02e53312e8ff,eth,EyzoAI,3,0,0
0xf5d8a096cccb31b9d7bce5afe812be23e3d4690d,bsc,HappyFans,3,0,0
0xf5f52266a57e6d7312da39bd7ab9527b9e975c40,eth,Agents Virtual Machine,4,0,0
0xf606bd19b1e61574ed625d9ea96c841d4e247a32,bsc,Guardian,7,0,0
0xf67366e83cc9b115ef8cca93baed1f03e6d3ca9a,eth,MindVerse,4,0,0
0xf6ce4be313ead51511215f1874c898239a331e37,eth,Bird Dog,4,0,0
0xf75302720787c2a2176c87b1919059c4eaac8b98,eth,CFGI,2,0,0
0xf7554eac0bf20d702e69d08c425e817abb976aea,eth,Make America Healthy Again,4,0,0
0xf7686f43591302cd9b4b9c4fe1291473fae7d9c9,bsc,Chainport.io-Peg Lossless Token,5,0,0
0xf7844cb890f4c339c497aeab599abdc3c874b67a,bsc,NFTArt.Finance,7,0,0
0xf78d2e7936f5fe18308a3b2951a93b6c4a41f5e2,bsc,MANTRA DAO,8,0,0
0xf7b6d7e3434cb9441982f9534e6998c43eef144a,bsc,Asva,17,0,0
0xf859bf77cbe8699013d6dbc7c2b926aaf307f830,bsc,Berry Tributes,1,0,0
0xf8a0bf9cf54bb92f17374d9e9a321e6a111a51bd,bsc,ChainLink Token,3,0,0
0xf938346d7117534222b48d09325a6b8162b3a9e7,eth,Choppy,1,0,0
0xf952fc3ca7325cc27d15885d37117676d25bfda6,bsc,Goose Golden Egg,7,0,0
0xf9752a6e8a5e5f5e6eb3ab4e7d8492460fb319f0,bsc,Ares Protocol,0,0,0
0xf9902edfca4f49dcaebc335c73aebd82c79c2886,eth,ADO Protocol,4,0,0
0xf9cec8d50f6c8ad3fb6dccec577e05aa32b224fe,bsc,Chroma,8,0,0
0xf9fb4ad91812b704ba883b11d2b576e890a6730a,eth,Aave AMM Market WETH,4,0,0
0xfa262f303aa244f9cc66f312f0755d89c3793192,bsc,RigelToken,3,0,0
0xfa40d8fc324bcdd6bbae0e086de886c571c225d4,bsc,Wizardia Token,2,0,0
0xfa5047c9c78b8877af97bdcb85db743fd7313d4a,eth,ROOK,7,0,0
0xfa63503f9e61fd59cbea137c122fa55c2daff14a,eth,LITAS,5,0,0
0xfa704148d516b209d52c2d75f239274c8f8eaf1a,eth,wOCTA,9,0,0
0xfab13732ae25267a5f47f6f31660c9a82b5fa9f1,eth,Skibidi Dop Dop,5,0,0
0xfb130d93e49dca13264344966a611dc79a456bc5,eth,DogeGF,3,0,0
0xfb19075d77a0f111796fb259819830f4780f1429,eth,Fenerbahce Token,10,0,0
0xfb5b838b6cfeedc2873ab27866079ac55363d37e,bsc,FLOKI,2,0,0
0xfb6115445bff7b52feb98650c87f44907e58f802,bsc,Aave Token,8,0,0
0xfb62ae373aca027177d1c18ee0862817f9080d08,bsc,My DeFi Pet Token,0,0,0
0xfbb4f63821e706daf801e440a5893be59094f5cc,eth,Faith,2,0,0
0xfbd5fd3f85e9f4c5e8b40eec9f8b8ab1caaa146b,eth,Treat,5,0,0
0xfbe44cae91d7df8382208fcdc1fe80e40fbc7e9a,eth,The Next Gem,3,0,0
0xfc05987bd2be489accf0f509e44b0145d68240f7,eth,ESSENTIA,2,0,0
0xfc10cd3895f2c66d6639ec33ae6360d6cfca7d6d,eth,YES,0,0,0
0xfc21540d6b89667d167d42086e1feb04da3e9b21,eth,INFINET,4,0,0
0xfc60fc0145d7330e5abcfc52af7b043a1ce18e7d,eth,GVNR,23,0,0
0xfce146bf3146100cfe5db4129cf6c82b0ef4ad8c,bsc,renBTC,5,0,0
0xfcf7985661d2c3f62208970cbe25e70bcce73e7c,eth,RWA-AI,4,0,0
0xfd42728b76772a82ccad527e298dd15a55f4ddd6,bsc,KarenCoin,7,0,0
0xfd5840cd36d94d7229439859c0112a4185bc0255,bsc,Venus USDT,1,0,0
0xfd7b3a77848f1c2d67e05e54d78d174a0c850335,bsc,Ontology Token,3,0,0
0xfdc66a08b0d0dc44c17bbd471b88f49f50cdd20f,bsc,SmarDex Token,5,0,0
0xfe0c30065b384f05761f15d0cc899d4f9f9cc0eb,eth,ether.fi governance token,20,0,0
0xfe2dd2d57a05f89438f3aec94eafa4070396bab0,bsc,Matchain,9,0,0
0xfe2e637202056d30016725477c5da089ab0a043a,eth,StakeWise Staked ETH2,5,0,0
0xfe9a29ab92522d14fc65880d817214261d8479ae,eth,SnowSwap,1,0,0
0xfebe8c1ed424dbf688551d4e2267e7a53698f0aa,bsc,Vita Inu,3,0,0
0xff56cc6b1e6ded347aa0b7676c85ab0b3d08b0fa,eth,Orbs,4,0,0
0xff7d6a96ae471bbcd7713af9cb1feeb16cf56b41,bsc,Bedrock,6,0,0
0xff8c479134a18918059493243943150776cf8cf2,eth,Renq Finance,5,0,0
0xff931a7946d2fa11cf9123ef0dc6f6c7c6cb60c4,eth,Dancing Baby,3,0,0
0xffba7529ac181c2ee1844548e6d7061c9a597df4,bsc,Capsule Coin,6,0,0
0xffffff9936bd58a008855b0812b44d2c8dffe2aa,bsc,GGUSD,9,0,0
