token_address,chain,token_name,total_holders,total_supply,total_circulating_supply,howmany_holders_exceeding_5_percent_circulating,total_top_10_balance,top10_percentage_of_total_supply,top10_percentage_of_circulating_supply,top_10_less_than_70_percent_of_total,top_10_less_than_70_percent_of_circulating,owner_exceeds_5_percent_circulating,creator_exceeds_5_percent_circulating,owner_is_creator
0x22830be0954ff3bf7929405c488b1bba54a7e0d3,bsc,BRCStarter,200,21000000.0,0.0,0,18178243.890288807,86.56306614423241,0.0,False,True,,,True
0x22b4fa9a13a0d303ad258ee6d62a6ac60364b0c9,bsc,Big Pump,200,4444444444444.0,0.0,0,2356459781947.764,53.02034509382999,0.0,True,True,,,True
0x22b6c31c2beb8f2d0d5373146eed41ab9ede3caf,eth,CocktailBar,200,50000.0,50000.0,3,26501.78658639,53.00357317278001,53.00357317278001,True,True,,,True
0x22fffab2e52c4a1dff83b7db7ef319698d48667f,bsc,Bull,200,1000000000.0,1000000000.0,1,913901752.920822,91.3901752920822,91.3901752920822,False,False,,,True
0x232fb065d9d24c34708eedbf03724f2e95abe768,bsc,Sheesha Finance,200,99975.44928830804,58936.81809,3,90238.4698525953,90.26062947951017,153.11052204208892,False,False,,,True
0x23396cf899ca06c4472205fc903bdb4de249d6fc,bsc,Wrapped UST Token,200,88944638.52445796,0.0,0,58957883.33050478,66.2860452395819,0.0,True,True,,,True
0x238950013fa29a3575eb7a3d99c00304047a77b5,bsc,Beeper Coin,200,10000000000.0,10000000000.0,0,1373628368.139849,13.73628368139849,13.73628368139849,True,True,,,True
0x23b8683ff98f9e4781552dfe6f12aa32814924e8,bsc,Jarvis Synthetic Euro,200,2590.845759104606,0.0,0,1136.3809261162614,43.861388587987335,0.0,True,True,,,True
0x23ce9e926048273ef83be0a3a8ba9cb6d45cd978,bsc,Dalarnia,200,150859034.225012,0.0,0,144592713.045049,95.8462406894263,0.0,False,True,False,,False
0x23e8a70534308a4aaf76fb8c32ec13d17a3bd89e,bsc,lUSD,200,19335062288.585297,0.0,0,7240374171.046957,37.44686240458302,0.0,True,True,,,True
0x243cacb4d5ff6814ad668c3e225246efa886ad5a,eth,Shina Inu,200,20000000000000.0,14019639368119.16,2,10197792197472.047,50.98896098736023,72.73933322894138,True,False,,,True
0x2442421fe1acc8a732251fc372892b5ff1fdd938,bsc,Deer Token,123,1000000000.0,551575000.0,4,992884431.4926602,99.28844314926602,180.008961880553,False,False,True,True,True
0x249ca82617ec3dfb2589c4c17ab7ec9765350a18,eth,Verse,200,194389654201.92343,41803786000.0,8,182066072677.67148,93.66037170298644,435.5253198302936,False,False,,,True
0x249e38ea4102d0cf8264d3701f1a0e39c4f2dc3b,eth,THE TRUTH,200,51515151515151.0,25757575757575.0,3,37759146403025.875,73.29716654705095,146.59433309410477,False,False,,,True
0x24c19f7101c1731b85f1127eaa0407732e36ecdd,eth,Sharedstake.finance,200,8889445.739026597,2715631.0,5,7216090.322114435,81.17593080560953,265.72425790228624,False,False,,False,False
0x24da31e7bb182cb2cabfef1d88db19c2ae1f5572,eth,SHIKOKU INU,200,999966742242997.4,945922760616895.8,2,467147921924311.56,46.71634587331027,49.385419335893246,True,True,,,True
