token_address,chain,token_name,contract_name,verified,owner,creator,is_hidden_owner,is_proxy,is_sellable,is_hardcoded_owner,has_source_code,has_abi,total_snippets,honeypot_mechanics_number,minting_mechanics_number,ownership_manipulation_number,transfer_blocking_number,stealth_fee_mechanics_number,liquidity_manipulation_number,router_manipulation_number,balance_manipulation_number,anti_analysis_features_number,block_based_restrictions_number,emergency_functions_number
0x8b4c03308579a0c4166b44f84565d97378303247,bsc,Madonna del gatto,gattoERC20,True,0x0000000000000000000000000000000000000000,0x15510f621f54da4571cbf853a4bb4b0a7dffd942,False,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x8b9ee39195ea99d6ddd68030f44131116bc218f6,bsc,PeaqOFT,PeaqOFT,True,0x3e3f35d49ff20262be309695c9c52ec14bdcf08b,0x0ad53819506ea45d75a8f06c0540642a65553915,False,False,False,False,True,True,1,0,1,0,0,0,0,0,0,0,0,0
0x8baf5d75cae25c7df6d1e0d26c52d19ee848301a,eth,Catalorian,Contract,True,0x0000000000000000000000000000000000000000,0x52053d9e4bb336aafebdcfb022901e2b9974ead9,False,False,True,False,True,True,3,0,2,0,1,0,0,0,0,0,0,0
0x8c1bed5b9a0928467c9b1341da1d7bd5e10b6549,eth,Liquid Staked ETH,TUPProxy,True,,0xbfa8549887e6ddef8cdf83cda1ad24856496fd00,True,True,False,False,True,True,1,1,0,0,0,0,0,0,0,0,0,0
0x8c543aed163909142695f2d2acd0d55791a9edb9,eth,VLX,ERC677BridgeToken,True,0x1e4f16c92026b96d5bb42045993657d8b39253e9,0xb66054b35a18d6687756faebae70aa5016b6284e,False,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0
0x8c6bf16c273636523c29db7db04396143770f6a0,eth,MoonRabbit,MintableBurnableToken,True,0x2a86d0c0710a27463497cac831c201bb4301abe8,0x458d3b20869e70f3cc27792b9e6d7a440e2940c0,False,False,True,False,True,True,4,0,4,0,0,0,0,0,0,0,0,0
0x8c9532a60e0e7c6bbd2b2c1303f63ace1c3e9811,eth,Renzo Restaked LST ,TransparentUpgradeableProxy,True,,0x188858ac61a74350116d1cb6958fbc509fd6afa1,True,True,False,False,True,True,1,1,0,0,0,0,0,0,0,0,0,0
0x8ccd897ca6160ed76755383b201c1948394328c7,eth,Wrapped Balance AI,wBAI,True,0xc39c05323154729644022472230f74741a330b5a,0xc39c05323154729644022472230f74741a330b5a,False,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x8cd0d76c0ad377378ab6ce878a7be686223497ee,bsc,Hydracoin,HydraToken,True,0xb89b7c46a67260685b61436e3a25425e1fd83bbc,0xb89b7c46a67260685b61436e3a25425e1fd83bbc,False,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x8ce9137d39326ad0cd6491fb5cc0cba0e089b6a9,eth,Swipe,SwipeToken,True,0x0000000000000000000000000000000000000000,0x772463ce2f97393218f610c2688529880c9f730a,False,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0
0x8dd09822e83313adca54c75696ae80c5429697ff,eth,Sifu Vision,Sifu,True,0x5dd596c901987a2b28c38a9c1dfbf86fffc15d77,0x6674bc65df8bd4f5b495c1dad35543eb6c4eb674,False,False,False,False,True,True,4,0,4,0,0,0,0,0,0,0,0,0
0x8e0fe2947752be0d5acf73aae77362daf79cb379,eth,NFTrade Token,Token,True,,0x7086622ee2e0ca209b4817ca28d08c28adec005e,True,False,False,False,True,True,3,0,3,0,0,0,0,0,0,0,0,0
0x8e1e6bf7e13c400269987b65ab2b5724b016caef,bsc,MITO,TransparentUpgradeableProxy,True,0x1248163214d9a0d6f02932a245370d3fd9613a82,0xa7eccdb9be08178f896c26b7bbd8c3d4e844d9ba,False,True,False,False,True,True,1,1,0,0,0,0,0,0,0,0,0,0
0x8e57c27761ebbd381b0f9d09bb92ceb51a358abb,eth,extraDNA,xDNA,True,0x53202dbce40e7e3c441f67c2eadc0ec26b955079,0xc50df0b3c3c62493f5098a34f2467756462c930c,False,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0
0x8ea5219a16c2dbf1d6335a6aa0c6bd45c50347c5,bsc,OpenOcean,OpenOceanToken,True,0x0000000000000000000000000000000000000000,0x92ead81c15bbb00620d526a4ce76991f6b624005,False,True,True,False,True,True,1,1,0,0,0,0,0,0,0,0,0,0
0x8f081eb884fd47b79536d28e2dd9d4886773f783,eth,beCoin,BECoin,True,0x019087b57473815d1e8c3faca8177b10124acbb2,0x019087b57473815d1e8c3faca8177b10124acbb2,False,False,True,False,True,True,8,0,8,0,0,0,0,0,0,0,0,0
0x8f3470a7388c05ee4e7af3d01d8c722b0ff52374,eth,Veritaseum,VeritaseumToken,True,0x82c48875c17ee5812f909a9d75c0f64f7a8719fe,0x44cab6f6dc7045fd4acd1d0f3d09fc7a83004bd3,False,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0
0x8f693ca8d21b157107184d29d398a8d082b38b76,eth,Streamr,DATAv2,True,,0xb03c6eb786600d934f9c1f7ed5c988221472f004,True,False,False,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x8fb238058e71f828f505582e65b1d14f8cf52067,bsc,DAR Open Network,TransparentUpgradeableProxy,True,0xfeb69e6ab02fb48c0a794ca41382680ad95e1ca1,0xcac62503a73d04c05ab353707bd971a6f39be69c,False,True,False,False,True,True,1,1,0,0,0,0,0,0,0,0,0,0
0x8fe815417913a93ea99049fc0718ee1647a2a07c,eth,XSwap,ERC1967Proxy,True,0xa16105cd7f1de2b1c13f7ff6c210d5ad07f57e3a,0x8ebd04b2fba00418be00329146837dce51f02c00,False,True,True,False,True,True,1,1,0,0,0,0,0,0,0,0,0,0
0x901a020915bc3577d85d29f68024b4c5e240b8cd,eth,BlastUP Token,BlastUPOFT,True,0x1b5de808246f4eb02bc9b9b0f12d3c869d42919c,0x0141a079703d3c4b8f89a0268c1e4901492f14c2,False,False,True,False,True,True,1,0,1,0,0,0,0,0,0,0,0,0
0x9025daa1fe2d27700187e0eac670818945f94c2e,bsc,Stage,StageToken,True,,0x7f2bb35a7bdc3b14bcbc2dbfc0c6bd178850eedf,True,False,False,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x90869b3a42e399951bd5f5ff278b8cc5ee1dc0fe,bsc,REX,REX,True,0x2891a60c7cfcb22234c5c5fecf8b2ce76a5e6934,0x00000000838d7ddcfbb853b39f32d4000a205ddc,False,False,True,False,True,True,3,0,3,0,0,0,0,0,0,0,0,0
0x910812c44ed2a3b611e4b051d9d83a88d652e2dd,eth,PLEDGE,PLEDGE,True,0x0000000000000000000000000000000000000000,0xaaf048435c8c0dd817800c6e6277dce3b50b803f,False,False,True,False,True,True,4,0,4,0,0,0,0,0,0,0,0,0
0x9158df7da69b048a296636d5de7a3d9a7fb25e88,bsc,Kalijo,BridgedToken,True,0xf391a1ee7b3ccad9a9451d2b7460ac646f899f23,0x0538615bedfc2b1e317bfe961f4a3318cffed5c5,False,False,False,False,True,True,4,0,4,0,0,0,0,0,0,0,0,0
0x91af0fbb28aba7e31403cb457106ce79397fd4e6,eth,Aergo,AergoErc20,True,0x95adac0c036a8ab6ba739e7bc473c53b7fe43232,0x778d5213d377eeec8212f185e1ca8879e79f9abb,False,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x91fbb2503ac69702061f1ac6885759fc853e6eae,eth,K9 Finance DAO,Token,True,0xda4df6e2121edab7c33ed7fe0f109350939eda84,0xf2ffeaa2563a841f1969eecb3dc571d22ee89b12,False,False,True,False,True,True,6,0,4,0,0,0,0,0,0,0,0,2
0x921d3a6ed8223afb6358410f717e2fb13cbae700,bsc,QRKITA TOKEN,QrkitaToken,True,0x7605ab3efc8836262658d89dcd9da6b28daa22ac,0x388565fa91e89627040b61049c7b0567b2fa90de,False,False,True,False,True,True,1,0,0,0,0,1,0,0,0,0,0,0
0x922e2708462c7a3d014d8344f7c4d92b27ecf332,eth,Neuroni.AI,NeuroniAI,True,0xc6467b4f00ca55c5548fb7bd872c872b63841eb9,0xa281151c22a70d6743f5b31bc4e3958ce3681985,False,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0
0x926759a8eaecfadb5d8bdc7a9c7b193c5085f507,eth,Nura Labs,NURA,True,0x0000000000000000000000000000000000000000,0xb7c08b8a3b9d607422c4319e8f5eaa2fb38a3a70,False,False,True,False,True,True,3,0,2,0,1,0,0,0,0,0,0,0
0x936b6659ad0c1b244ba8efe639092acae30dc8d6,bsc,CO,CoriteToken,True,0x6a1a9a3de5d0c8fcf6229c89c0c9d504c71b36e8,0x76faaed52cdc1f8a6ea93d19f196b6bc99920829,False,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x9393fdc77090f31c7db989390d43f454b1a6e7f3,eth,DarkEnergyCrystals,DarkEnergyCrystals,True,0x88fc1908828e02e60e12fdef7e3c60d7de1c1e2f,0xd7d268d5b47d992976aefc3116c961f54b626f7a,False,False,True,False,True,True,4,0,4,0,0,0,0,0,0,0,0,0
0x93ed3fbe21207ec2e8f2d3c3de6e058cb73bc04d,eth,Pinakion,MiniMeToken,True,,0x00b5ade4ac1fe9ccc08addc2c10070642335117f,True,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0
0x940a2db1b7008b6c776d4faaca729d6d4a4aa551,eth,Dusk Network,DuskToken,True,,0x618bb3b255928ae6b2046df5c828fa1dc7e3c5f0,True,False,False,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x945cd29a40629ada610c2f6eba3f393756aa4444,bsc,USD1DOGE,Token,True,0x0000000000000000000000000000000000000000,0x4cfe717e49adb94e5bdf8e29e53a3e952ecc99c5,False,False,True,False,True,True,3,0,3,0,0,0,0,0,0,0,0,0
0x948d2a81086a075b3130bac19e4c6dee1d2e3fe8,bsc,Helmet.insure Governance Token,InitializableAdminUpgradeabilityProxy,True,,0x9625e9c1a37c2caf92f2daed0031e0ad763e867f,True,True,True,False,True,True,1,1,0,0,0,0,0,0,0,0,0,0
0x949d48eca67b17269629c7194f4b727d4ef9e5d6,bsc,Merit Circle,BEP20Token,True,0xf92bc9ee240b82a888c398e6965a7edcbf9399cf,0x3cb580c041cce953adfc2148e5be6c1c893cca9e,False,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x94a21565c923d2f75b3fcef158960a8b7e6ed07d,eth,MerchMinter,SparkStarterToken,True,0x0000000000000000000000000000000000000000,0x437c11bdc575560cbf87c562f1d48124cd7b9599,False,False,True,False,True,True,3,0,2,0,1,0,0,0,0,0,0,0
0x94a8b4ee5cd64c79d0ee816f467ea73009f51aa0,bsc,Realio Network,RIOToken,True,,0xdd61202f6d28d2f5f6e5371cb2f3d56e2cfc87ba,True,False,False,False,True,True,1,0,1,0,0,0,0,0,0,0,0,0
0x94b69263fca20119ae817b6f783fc0f13b02ad50,bsc,League Of Ancients,LoaToken,True,,0x79b6e6bfe4a2afa5769d8fce37218d6313f6f8e0,True,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0
0x94db03752342bc9b5bbf89e3bf0132494f0cb2b3,bsc,Dogai,AntiBotBABYTOKEN,True,0xd3d7ae1a8d91f340b43d5910378c189a20313001,0xd3d7ae1a8d91f340b43d5910378c189a20313001,False,False,True,False,True,True,7,0,7,0,0,0,0,0,0,0,0,0
0x9528cceb678b90daf02ca5ca45622d5cbaf58a30,bsc,Go Crypto Me,GoCryptoME,True,0x0ebb7172457f7906f6a05a68b7123695d8966bb5,0x0ebb7172457f7906f6a05a68b7123695d8966bb5,False,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0
0x955d5c14c8d4944da1ea7836bd44d54a8ec35ba1,eth,REFUND,REFUND,True,,0xef764bac8a438e7e498c2e5fccf0f174c3e3f8db,True,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0
0x9573c88ae3e37508f87649f87c4dd5373c9f31e0,bsc,Monsta Infinite Token,MoniToken,True,,0xcda4d35092e34e9410b86a6c9dea3f132e77fc90,True,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0
0x95a1199eba84ac5f19546519e287d43d2f0e1b41,bsc,Rabbit Coin,Rabbit,True,0x6d37951c6e711c220637107b511a58c64ddc3625,0x200263e7c46c0866f34ef3eab31a796040a6c902,False,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x95c78222b3d6e262426483d42cfa53685a67ab9d,bsc,Venus BUSD,VBep20Delegator,True,,0x1ca3ac3686071be692be7f1fbecd668641476d7e,True,True,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x95ee03e1e2c5c4877f9a298f1c0d6c98698fab7b,bsc,Duet Governance Token,TransparentUpgradeableProxy,True,0x19da3adb9c3a901c4850b632b6e1cab2dae14ea0,0x49c8c7b892f82eedc98551ccb69745005a2fd079,False,True,True,False,True,True,1,1,0,0,0,0,0,0,0,0,0,0
0x9617857e191354dbea0b714d78bc59e57c411087,bsc,Lympo Market Token,AnyswapV4ERC20,True,0x533e3c0e6b48010873b947bddc4721b1bdff9648,0xeb4360f392e41573662af9b3d2242d12690ddbbe,False,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x963556de0eb8138e97a85f0a86ee0acd159d210b,bsc,MELEGA,StandardToken,True,0xb6eeb3ab9695979f5b2ef6df4112e63212e33ee0,0xb6eeb3ab9695979f5b2ef6df4112e63212e33ee0,False,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x965b0df5bda0e7a0649324d78f03d5f7f2de086a,bsc,Poly-Peg COOK,pCOOK,True,,0x33bb64087e2ca54d1b74bf765745fdd8eeb196bb,True,False,True,False,True,True,3,0,3,0,0,0,0,0,0,0,0,0
0x965f527d9159dce6288a2219db51fc6eef120dd1,bsc,Biswap,BSWToken,True,0xf5d6fed0f4735ff2036ce4be535bd32e77dae9fe,0xc6af770101da859d680e0829380748cccd8f7984,False,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0
0x96665680f4889891f3209713cb9a8205dce7278d,eth,NYX CIPHER,NyxCipher,True,,0x981f59e72ef7dded9e6ccb1b0194f59349d4e974,True,False,True,False,True,True,3,0,1,0,1,1,0,0,0,0,0,0
0x9678e42cebeb63f23197d726b29b1cb20d0064e5,bsc,IoTeX Network,BEP20UpgradeableProxy,True,,0x4e363921134c03cfdc3265acc091dd973a15c239,True,True,True,False,True,True,1,1,0,0,0,0,0,0,0,0,0,0
0x968f6f898a6df937fc1859b323ac2f14643e3fed,bsc,Newscrypto,NWC,True,,0x02f66ccd1b40b10abe7d8edd2b53bcc12fbdcc8e,True,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x9727eaf447203be268e5d471b6503bf47a71ea72,eth,Arky,ARKY,True,0x0000000000000000000000000000000000000000,0xcda392afd3676362d7fb84fbaab16f9f91632d6a,False,False,True,False,True,True,1,0,0,0,0,0,0,0,0,0,1,0
0x97b17ac9a0c4bf03cf3b9ed2ee6e397fb319705b,bsc,BNBULL,BNBULL,True,0x0000000000000000000000000000000000000000,0xc76b14acf451452644e45776b954886204f1c9ce,False,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0
0x9840652dc04fb9db2c43853633f0f62be6f00f98,bsc,ChainGPT,ChainGPT,True,0x0000000000000000000000000000000000000000,0xd9b4753cd798bc2f24f6fb6c325a7aee89d46cb3,False,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x986ee2b944c42d017f52af21c4c69b84dbea35d8,eth,BitMartToken,BMC,True,0x5b7b9c0a51eaf0324815cf8fb6ffd84ab2900069,0x1aac8bc17da523b9bc7470b0c9ed47a83760acef,False,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0
0x98968f0747e0a261532cacc0be296375f5c08398,eth,MoonCats,BeaconProxy,True,0x673a039f6a959fa9db65d16781e6defde30375d9,0x4586554a30148b8f4f3ab17e57c430ee193698ec,False,True,False,False,True,True,1,1,0,0,0,0,0,0,0,0,0,0
0x990f341946a3fdb507ae7e52d17851b87168017c,eth,Strong,Strong,True,,0x099a91d684585618298250cc376a0531f83ef9a2,True,False,True,False,True,True,3,0,3,0,0,0,0,0,0,0,0,0
0x993864e43caa7f7f12953ad6feb1d1ca635b875f,eth,Singularity Dao,SingDao,True,0x4261d719869fe81341fba577c0e631c905958620,0x71210c76441b2ac131fa1bc70057ea8700f1fead,False,False,True,False,True,True,3,0,3,0,0,0,0,0,0,0,0,0
0x999e62f80d2c8ec8adfbf041b06239c6ae6d8492,bsc,ROOMCON,Token,True,0x0000000000000000000000000000000000000000,0x747bda5d770ef6e9835ac7aa3314f10f723ffac7,False,False,False,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x99c6e435ec259a7e8d65e1955c9423db624ba54c,bsc,Finminity,FinminityBsc,True,,0x74b73f15bf13250d367fe6fcfbfba0242fdbb796,True,False,True,False,True,True,4,0,4,0,0,0,0,0,0,0,0,0
0x9a26e6d24df036b0b015016d1b55011c19e76c87,bsc,Dragon Mainland Shards,DragonMainlandShardsToken,True,0x01f6b08cad9aceb1c2d945863f66336da8009518,0x01f6b08cad9aceb1c2d945863f66336da8009518,False,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x9ab70e92319f0b9127df78868fd3655fb9f1e322,bsc,WeWay Token,WeWay,True,0x0000000000000000000000000000000000000000,0x07fdb498233076e2ddb2cd2d915c1f464e7bf40e,False,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x9ab778f84b2397c7015f7e83d12eee47d4c26694,eth,Bitecoin,Bitecoin,True,0x0000000000000000000000000000000000000000,0xc85c04584d879bcb3b5894adc8ceeec9764f7ca8,False,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x9acb099a6460dead936fe7e591d2c875ae4d84b8,eth,Tokabu,StandardToken,True,0x0000000000000000000000000000000000000000,0x479cd8ebd599e249ea989bc3576574cb8112aa7b,False,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x9b0b23b35ad8136e6181f22b346134ce5f426090,eth,Cino Token,CinoToken,True,0x0000000000000000000000000000000000000000,0x44d7fe987b8e8eb56fa4ce05c461850b754945c8,False,False,True,False,True,True,5,0,3,0,1,1,0,0,0,0,0,0
0x9b208b117b2c4f76c1534b6f006b033220a681a4,bsc,Wrapped Dingocoin,BEP20Token,True,,0x977df9aef23caee3f77f1d8e43cdbc6548872f9a,True,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x9ba6a67a6f3b21705a46b380a1b97373a33da311,bsc,Chainport.io-Peg Fear NFTs,BridgeMintableToken,True,,0xfe83475880d3592833249baaacfec5ed51e29d82,True,False,False,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x9ba77c059b5a59a220aa648a6bd97986fb1bf0a9,eth,AGENTSYS AI,AGENTSYS_AI,True,0x000000000000000000000000000000000000dead,0x5903a4b383cb5a73b2f0371b6d5784fa59c407df,False,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x9be89d2a4cd102d8fecc6bf9da793be995c22541,eth,Binance Wrapped BTC,AdminUpgradeabilityProxy,True,0xd183f2bbf8b28d9fec8367cb06fe72b88778c86b,0xa31556a0d64f2d022f553b6419d2de19ceaf802d,False,True,True,False,True,True,1,1,0,0,0,0,0,0,0,0,0,0
0x9c27c4072738cf4b7b0b7071af0ad5666bddc096,bsc,NianNian,Token,True,0x0000000000000000000000000000000000000000,0xc3015981266f99914e284e78be887a19d455fea2,False,False,False,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x9c65ab58d8d978db963e63f2bfb7121627e3a739,bsc,MDX Token,MdxToken,True,0xf5957306c72dbe115977876cdd4c35fe03e2396d,0xc6f3b19075f20ad4e9efc7662ac2631d90aa7226,False,False,True,False,True,True,4,0,4,0,0,0,0,0,0,0,0,0
0x9c67638c4fa06fd47fb8900fc7f932f7eab589de,bsc,ARKER,Arker,True,0xba4170ec171310c142b3bf857986d60459c589f5,0xba4170ec171310c142b3bf857986d60459c589f5,False,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0
0x9cd9c5a44cb8fab39b2ee3556f5c439e65e4fddd,bsc,MARS4 [via ChainPort.io],TransparentUpgradeableProxy,True,,0xfe83475880d3592833249baaacfec5ed51e29d82,True,True,True,False,True,True,1,1,0,0,0,0,0,0,0,0,0,0
0x9cf0ed013e67db12ca3af8e7506fe401aa14dad6,eth,SPECTRE AI,SpectreAI,True,0x0000000000000000000000000000000000000000,0x0c23df210fd50562eb338ff6df5124c52263e9f9,False,False,True,False,True,True,2,0,1,0,0,1,0,0,0,0,0,0
0x9d0d41df4ca809dc16a9bff646d3c6cbc4ebc707,bsc,Rezor,Rezor,True,0xfbf34243779d4ec9afc2956119a1478b87d687df,0x3965051193a47d450b6c1c0374217c159a71d54b,False,False,True,False,True,True,2,0,1,0,0,0,0,1,0,0,0,0
0x9d173e6c594f479b4d47001f8e6a95a7adda42bc,bsc,CryptoZoon,CryptoZoon,True,0xd4d5734a2276cea4097a621f15b60c83a2a66534,0x094aaedab11579ac637cdeb82fd868fdfb24cc95,False,False,True,False,True,True,8,0,7,0,0,0,1,0,0,0,0,0
0x9d1a74967eca155782edf8e84782c74db33fc499,eth,AI.COM,AIdotCOM,True,0x0000000000000000000000000000000000000000,0x241c687575c61db56589b2eed6d3e7d06c70dead,False,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0
0x9e10f61749c4952c320412a6b26901605ff6da1d,eth,THEOS,Token,True,,0xd52ed52d3c37b7f62b13dc2a613d3e99bdc47602,True,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x9e3b5582b22e3835896368017baff6d942a41cd9,eth,Haven1,Haven1,True,,0xc2776fe836097bb0bf7620f96f080c103fca4430,True,False,False,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x9f589e3eabe42ebc94a44727b3f3531c0c877809,bsc,Tokocrypto Token,TKOToken,True,0xb6c1a7ccd41530a35cd3d8ae5f1eaf40b588faef,0xb6c1a7ccd41530a35cd3d8ae5f1eaf40b588faef,False,False,True,False,True,True,4,0,4,0,0,0,0,0,0,0,0,0
0x9fb9a33956351cf4fa040f65a13b835a3c8764e3,bsc,Multichain,AnyswapV5ERC20,True,0xf9736ec3926703e85c843fc972bd89a7f8e827c0,0x9ad2fd279ff72f8b7c167118dd0e077050d3027d,False,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x9fd87aefe02441b123c3c32466cd9db4c578618f,bsc,Thetan Gem,THGToken,True,0xb36074027e2214023745be9373de290017aebdad,0x28551e18882ca4ab1f0b5105abfaf1d8a23e8d3d,False,False,True,False,True,True,4,0,2,0,0,0,0,0,0,0,0,2
0xa0084063ea01d5f09e56ef3ff6232a9e18b0bacd,eth,CyberDEX,CYDX,True,,0x306c894fb45d84e73b709f3ac5fdd5b89d69d738,True,False,False,False,True,True,1,0,1,0,0,0,0,0,0,0,0,0
0xa01000c52b234a92563ba61e5649b7c76e1ba0f3,bsc,ROCKI,InitializableProductProxy,True,0x533e3c0e6b48010873b947bddc4721b1bdff9648,0xc96ecc8456cd0e5b20c1c40989adad9c1809da9c,False,True,False,False,True,True,5,1,4,0,0,0,0,0,0,0,0,0
0xa026ad2ceda16ca5fc28fd3c72f99e2c332c8a26,bsc,XCAD Token,BridgeToken,True,0xb6f6d86a8f9879a9c87f643768d9efc38c1da6e7,0x976005a02012bd3e0d0b169d0dd57909c32686fe,False,True,True,False,True,True,1,1,0,0,0,0,0,0,0,0,0,0
0xa02c49da76a085e4e1ee60a6b920ddbc8db599f4,eth,Shiba Inu Treat,Treat,True,,0x5c96155dd3b3727127e83be02e5e57b32600111e,True,False,True,False,True,True,1,0,1,0,0,0,0,0,0,0,0,0
0xa045e37a0d1dd3a45fefb8803d22457abc0a728a,bsc,Grizzly Honey,TransparentUpgradeableProxy,True,,0x1fd14f84bb63c40e24bffbd94ed6dd6bea921416,True,True,True,False,True,True,1,1,0,0,0,0,0,0,0,0,0,0
0xa0cb0ce7c6d93a7ebd72952feb4407dddee8a194,bsc,ShibaKen.Finance,ShibaKen,True,0xbd00938dd14d77df679222d15b09d1a9d3bea175,0x1a1f0643fe548919e4bc9830c415570711af98f6,False,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0
0xa14b0b99c9117ea2f4fb2c9d772d95d9fd3acaab,bsc,Broccoli,Token,True,0x0000000000000000000000000000000000000000,0x1259bcae23789abb7b8601c0c9a6faa735a168bb,False,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0xa15c7ebe1f07caf6bff097d8a589fb8ac49ae5b3,eth,Pundi X Token,NPXSToken,True,0x28744a3ce59a1a2f7fa17e22a3955ba61558356f,0x28744a3ce59a1a2f7fa17e22a3955ba61558356f,False,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0
0xa184088a740c695e156f91f5cc086a06bb78b827,bsc,AUTOv2,AUTOv2,True,0x0895196562c7868c5be92459fae7f877ed450452,0xf482404f0ee4bbc780199b2995a43882a8595ada,False,False,True,False,True,True,4,0,4,0,0,0,0,0,0,0,0,0
0xa18bbdcd86e4178d10ecd9316667cfe4c4aa8717,bsc,BNBXBT,Token,True,0x0000000000000000000000000000000000000000,0x222706b9bd73a34200299b31998dcb3922eb2b71,False,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0xa1aa371e450c5aee7fff259cbf5cca9384227272,eth,PentagonChain,PentagonChain,True,0xb2e3e82a95f5c4c47e30a5b420ac4f99d32ef61f,0xf038473f83ff13f17c967a8c9b5de333e84c337c,False,False,True,False,True,True,3,0,3,0,0,0,0,0,0,0,0,0
0xa1e349fac47e50b42cd323c4285ef4622b60a5e0,eth,Pepy,Pepy,True,0x0000000000000000000000000000000000000000,0xd2836e806eba565a2ba0ec666bb2f54898c6e9c9,False,False,True,False,True,True,6,0,4,0,0,2,0,0,0,0,0,0
0xa1f410f13b6007fca76833ee7eb58478d47bc5ef,eth,Rejuve Token,RejuveToken,True,,0xe20a1dba834553e334e64a451b7c6b3677bd1bca,True,False,True,False,True,True,4,0,4,0,0,0,0,0,0,0,0,0
0xa1faa113cbe53436df28ff0aee54275c13b40975,bsc,AlphaToken,AlphaToken,True,0x4f992a6d8532eb9af589e47f5b6fea30e7e203b4,0x1aaf4143c3fe0d7ca78381c4672e4b08c4bc009f,False,False,True,False,True,True,4,0,4,0,0,0,0,0,0,0,0,0
0xa2120b9e674d3fc3875f415a7df52e382f141225,bsc,Automata,ATAToken,True,,0x29c5f497bc32d322fe0ac6ac24b00577fd23b2d0,True,False,True,False,True,True,4,0,4,0,0,0,0,0,0,0,0,0
0xa21af1050f7b26e0cff45ee51548254c41ed6b5c,eth,Osaka Protocol,TokenMintERC20Token,True,,0xd27b413f02649710ba393a9dd291a4e86bf9de53,True,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0xa2b726b1145a4773f68593cf171187d8ebe4d495,bsc,Injective Protocol,BEP20UpgradeableProxy,True,,0xfc19e4ce0e0a27b09f2011ef0512669a0f76367a,True,True,True,False,True,True,1,1,0,0,0,0,0,0,0,0,0,0
0xa2b8e02ce95b54362f8db7273015478dd725d7e7,eth,MEME CUP,MEMECUP,True,,0xb47b82d520f346b42612e8e3b2b4b536f73b16f5,True,False,True,False,True,True,1,0,1,0,0,0,0,0,0,0,0,0
